"id","svgdir_id","uuid","term_id","color","x_min","x_max","x_med","taid"
"1655","645","be6b3bf2-7759-11e4-adb6-57ce06b062da","1532","#78531B","4210","4240","4225","A03.6.07.008"
"1656","647","be6b4084-7759-11e4-adb6-57ce06b062da","1533","#B70253","4350","4395","4373","A03.6.07.009"
"1657","647","be6b4084-7759-11e4-adb6-57ce06b062da","1533","#2A1250","4315","4385","4350","A03.6.07.009"
"1658","635","be6b411a-7759-11e4-adb6-57ce06b062da","1534","#AD5498","4270","4345","4308","A03.6.07.010"
"1659","639","be6b4570-7759-11e4-adb6-57ce06b062da","1542","#fff",,,"0","A03.6.08.008"
"1660","651","be6abad8-7759-11e4-adb6-57ce06b062da","1366","#6E3267","3165","3225","3195","A03.2.01.002"
"1661","652","be6abb5a-7759-11e4-adb6-57ce06b062da","1367","#79ABE7","3745","3880","3813","A03.2.01.003"
"1662","653","be6abc5e-7759-11e4-adb6-57ce06b062da","1369","#15C44E","2945","4055","3500","A03.2.01.005"
"1663","654","be6abd58-7759-11e4-adb6-57ce06b062da","1371","#FFD1D2","2945","3935","3440","A03.2.01.007"
"1664","655","be6abde4-7759-11e4-adb6-57ce06b062da","1372","#BDCC33","2945","3745","3345","A03.2.01.008"
"1665","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#B58789","1000","1030","1015","A03.2.02.003"
"1666","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#524117","1095","1130","1113","A03.2.02.003"
"1667","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#7AAED6","1195","1225","1210","A03.2.02.003"
"1668","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#6EA6EB","1285","1335","1310","A03.2.02.003"
"1669","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#B93618","1370","1435","1403","A03.2.02.003"
"1670","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#5219B7","1465","1525","1495","A03.2.02.003"
"1671","651","be6abad8-7759-11e4-adb6-57ce06b062da","1366","#6EDE4A","3335","3375","3355","A03.2.01.002"
"1672","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#340A50","1560","1620","1590","A03.2.02.003"
"1673","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#B798B1","1660","1720","1690","A03.2.02.003"
"1674","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#F9DC89","1765","1815","1790","A03.2.02.003"
"1675","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#BA849E","1870","1915","1893","A03.2.02.003"
"1676","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#B70178","1985","2020","2003","A03.2.02.003"
"1677","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#637980","2110","2135","2123","A03.2.02.003"
"1678","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#CC5B18","2230","2260","2245","A03.2.02.003"
"1679","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#D35AFB","2355","2385","2370","A03.2.02.003"
"1680","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#BBB5A0","2480","2515","2498","A03.2.02.003"
"1681","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#307B2F","2620","2645","2633","A03.2.02.003"
"1682","651","be6abad8-7759-11e4-adb6-57ce06b062da","1366","#BF470A","3515","3585","3550","A03.2.01.002"
"1683","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#2AF1AA","2755","2790","2773","A03.2.02.003"
"1684","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#98E331","2905","2945","2925","A03.2.02.003"
"1685","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#7B9AFB","3055","3120","3088","A03.2.02.003"
"1686","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#9F5D53","3215","3295","3255","A03.2.02.003"
"1687","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#AA01B0","3405","3475","3440","A03.2.02.003"
"1688","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#73F077","3610","3685","3648","A03.2.02.003"
"1689","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#45AD46","3785","3900","3843","A03.2.02.003"
"1690","651","be6abad8-7759-11e4-adb6-57ce06b062da","1366","#0090F9","3655","3705","3680","A03.2.01.002"
"1691","651","be6abad8-7759-11e4-adb6-57ce06b062da","1366","#31CD0A","3765","3950","3858","A03.2.01.002"
"1692","652","be6abb5a-7759-11e4-adb6-57ce06b062da","1367","#F74E47","3055","3195","3125","A03.2.01.003"
"1693","652","be6abb5a-7759-11e4-adb6-57ce06b062da","1367","#3F2048","3230","3375","3303","A03.2.01.003"
"1694","652","be6abb5a-7759-11e4-adb6-57ce06b062da","1367","#55B692","3410","3545","3478","A03.2.01.003"
"1695","652","be6abb5a-7759-11e4-adb6-57ce06b062da","1367","#EF3004","3585","3695","3640","A03.2.01.003"
"1696","656","be6ac01e-7759-11e4-adb6-57ce06b062da","1376","#fff",,,"0","A03.2.02.003"
"1697","5","be8010b8-7759-11e4-adb6-57ce06b062da","7338","#fff","0000","8505","4253","A16.0.00.001"
"1698","5","be8010b8-7759-11e4-adb6-57ce06b062da","7338","#A9C016","0000","8505","4253","A16.0.00.001"
"1699","690","be7e666e-7759-11e4-adb6-57ce06b062da","6829","#fff",,,"0","A15.2.01.001"
"1700","691","be660164-7759-11e4-adb6-57ce06b062da","52","#fff",,,"0","A01.1.00.005"
"1701","692","be68458c-7759-11e4-adb6-57ce06b062da","595","#D1F6CD","0715","0765","740","A02.1.06.055"
"1702","692","be68458c-7759-11e4-adb6-57ce06b062da","595","#519B19","0715","0765","740","A02.1.06.055"
"1703","694","be68424e-7759-11e4-adb6-57ce06b062da","591","#222316","0715","0740","728","A02.1.06.051"
"1704","694","be68424e-7759-11e4-adb6-57ce06b062da","591","#B5DE22","0715","0740","728","A02.1.06.051"
"1705","696","be7f66a4-7759-11e4-adb6-57ce06b062da","7186","#26ED6C","0715","0725","720","A15.3.02.073"
"1706","696","be7f66a4-7759-11e4-adb6-57ce06b062da","7186","#A108B4","0715","0725","720","A15.3.02.073"
"1707","690","be7e666e-7759-11e4-adb6-57ce06b062da","6829","#B06344","0590","0715","653","A15.2.01.001"
"1708","699","be7edbee-7759-11e4-adb6-57ce06b062da","6994","#8ED639","0585","0675","630","A15.2.07.013"
"1709","700","be7ef908-7759-11e4-adb6-57ce06b062da","6997","#B90550","0585","0620","603","A15.2.07.016"
"1710","700","be7ef908-7759-11e4-adb6-57ce06b062da","6997","#F097E7","0580","0615","598","A15.2.07.016"
"1711","702","be7efac0-7759-11e4-adb6-57ce06b062da","7000","#87E796","0685","0750","718","A15.2.07.019"
"1712","702","be7efac0-7759-11e4-adb6-57ce06b062da","7000","#D5BE39","0680","0745","713","A15.2.07.019"
"1713","704","be7efb42-7759-11e4-adb6-57ce06b062da","7001","#95005F","0555","0595","575","A15.2.07.020"
"1714","704","be7efb42-7759-11e4-adb6-57ce06b062da","7001","#67C72D","0550","0595","573","A15.2.07.020"
"1715","690","be7e666e-7759-11e4-adb6-57ce06b062da","6829","#47E2C8","0585","0710","648","A15.2.01.001"
"1716","707","be7ed66c-7759-11e4-adb6-57ce06b062da","6991","#301861","0560","0600","580","A15.2.07.010"
"1717","707","be7ed66c-7759-11e4-adb6-57ce06b062da","6991","#18D18C","0555","0595","575","A15.2.07.010"
"1718","709","be7ed720-7759-11e4-adb6-57ce06b062da","6992","#EBCE97","0625","0720","673","A15.2.07.011"
"1719","709","be7ed720-7759-11e4-adb6-57ce06b062da","6992","#509456","0635","0715","675","A15.2.07.011"
"1720","711","be7edb26-7759-11e4-adb6-57ce06b062da","6993","#CF79E9","0605","0675","640","A15.2.07.012"
"1721","711","be7edb26-7759-11e4-adb6-57ce06b062da","6993","#1BA48C","0610","0675","643","A15.2.07.012"
"1722","699","be7edbee-7759-11e4-adb6-57ce06b062da","6994","#1BC8FE","0605","0675","640","A15.2.07.013"
"1723","714","be77a5f4-7759-11e4-adb6-57ce06b062da","5087","#37FF55","0835","3070","1953","A14.1.02.001"
"1724","715","be783078-7759-11e4-adb6-57ce06b062da","5206","#fff",,,"0","A14.1.03.001"
"1725","716","be7cadd8-7759-11e4-adb6-57ce06b062da","6322","#fff",,,"0","A14.2.01.001"
"1726","717","be7d4a68-7759-11e4-adb6-57ce06b062da","6504","#fff",,,"0","A14.2.02.001"
"1727","718","be7d5a80-7759-11e4-adb6-57ce06b062da","6535","#882BD3","1505","1530","1518","A14.2.03.001"
"1728","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#CF0E18","2945","3040","2993","A14.2.00.029"
"1729","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#72C303","3055","3085","3070","A14.2.05.008"
"1730","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#D0A4C6","3045","3090","3068","A14.2.05.008"
"1731","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#BAEED7","3070","3215","3143","A14.2.00.029"
"1732","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#34BBE4","3070","3200","3135","A14.2.00.029"
"1733","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#D6DEEB","2945","3200","3073","A14.2.00.030"
"1734","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#9426F1","2945","3200","3073","A14.2.00.030"
"1735","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#6025F2","3220","3270","3245","A14.2.05.008"
"1736","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#2448EB","3205","3275","3240","A14.2.05.008"
"1737","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#94FABD","3070","3380","3225","A14.2.00.029"
"1738","718","be7d5a80-7759-11e4-adb6-57ce06b062da","6535","#7C0AF4","1505","1530","1518","A14.2.03.001"
"1739","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#AD468B","2945","3380","3163","A14.2.00.029"
"1740","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#EE3FDF","3385","3680","3533","A14.2.05.008"
"1741","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#9F6BBD","3070","3540","3305","A14.2.05.008"
"1742","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#525B16","3070","3540","3305","A14.2.05.008"
"1743","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#BD8434","2945","3540","3243","A14.2.00.030"
"1744","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#BC83C4","2945","3540","3243","A14.2.00.030"
"1745","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#76063B","3545","3680","3613","A14.2.05.008"
"1746","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#1893DA","3545","3680","3613","A14.2.05.008"
"1747","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#18D08F","3070","3675","3373","A14.2.00.029"
"1748","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#325741","2945","3675","3310","A14.2.00.030"
"1749","740","be7d6a02-7759-11e4-adb6-57ce06b062da","6565","#B14297","2205","3875","3040","A14.2.03.031"
"1750","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#DF4733","2945","3675","3310","A14.2.00.030"
"1751","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#489C3B","3680","3950","3815","A14.2.05.008"
"1752","720","be7d8cbc-7759-11e4-adb6-57ce06b062da","6619","#CD378E","3070","3950","3510","A14.2.05.008"
"1753","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#284118","3070","3760","3415","A14.2.00.029"
"1754","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#619ECC","3070","3690","3380","A14.2.00.029"
"1755","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#6F56B6","2945","3760","3353","A14.2.00.030"
"1756","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#07D52B","2945","3760","3353","A14.2.00.030"
"1757","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#D925B3","3765","4220","3993","A14.2.06.007"
"1758","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#263D04","3765","4220","3993","A14.2.06.007"
"1759","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#33BFF7","3070","3830","3450","A14.2.00.029"
"1760","740","be7d6a02-7759-11e4-adb6-57ce06b062da","6565","#9008C8","2205","3875","3040","A14.2.03.031"
"1761","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#34EC08","3070","3830","3450","A14.2.00.029"
"1762","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#5881CE","2945","3830","3388","A14.2.00.030"
"1763","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#1BC4F1","2945","3830","3388","A14.2.00.030"
"1764","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#815348","3835","4220","4028","A14.2.06.007"
"1765","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#33519B","3835","4220","4028","A14.2.06.007"
"1766","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#7C9E2B","3625","3880","3753","A14.2.00.029"
"1767","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#D52208","3625","3880","3753","A14.2.00.029"
"1768","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#B3CFA8","2945","3880","3413","A14.2.00.030"
"1769","724","be7ca0c2-7759-11e4-adb6-57ce06b062da","6306","#03A835","2975","3880","3428","A14.2.00.030"
"1770","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#F6DA0C","3885","4220","4053","A14.2.06.007"
"1771","762","be7d6e94-7759-11e4-adb6-57ce06b062da","6574","#C749A4","3210","3875","3543","A14.2.03.040"
"1772","748","be7d9040-7759-11e4-adb6-57ce06b062da","6626","#FFE20F","3885","4220","4053","A14.2.06.007"
"1773","764","be7da882-7759-11e4-adb6-57ce06b062da","6657","#A98D60","4060","4160","4110","A14.2.07.031"
"1774","764","be7da882-7759-11e4-adb6-57ce06b062da","6657","#501CB6","4060","4160","4110","A14.2.07.031"
"1775","766","be7da904-7759-11e4-adb6-57ce06b062da","6658","#93E76B","4235","4320","4278","A14.2.07.032"
"1776","766","be7da904-7759-11e4-adb6-57ce06b062da","6658","#F32EF6","4235","4320","4278","A14.2.07.032"
"1777","768","be7d9892-7759-11e4-adb6-57ce06b062da","6638","#043493","3700","4380","4040","A14.2.07.012"
"1778","768","be7d9892-7759-11e4-adb6-57ce06b062da","6638","#3B79FA","3700","4380","4040","A14.2.07.012"
"1779","770","be7d9ca2-7759-11e4-adb6-57ce06b062da","6646","#1CC42B","4005","4705","4355","A14.2.07.020"
"1780","770","be7d9ca2-7759-11e4-adb6-57ce06b062da","6646","#DD66E9","3660","4705","4183","A14.2.07.020"
"1781","772","be7db02a-7759-11e4-adb6-57ce06b062da","6672","#FCB610","4005","5730","4868","A14.2.07.046"
"1782","762","be7d6e94-7759-11e4-adb6-57ce06b062da","6574","#575999","3210","3875","3543","A14.2.03.040"
"1783","772","be7db02a-7759-11e4-adb6-57ce06b062da","6672","#BE9DC8","4005","5730","4868","A14.2.07.046"
"1784","775","be7dc290-7759-11e4-adb6-57ce06b062da","6684","#B30822","8075","8100","8088","A14.2.07.058"
"1785","775","be7dc290-7759-11e4-adb6-57ce06b062da","6684","#434F52","8075","8100","8088","A14.2.07.058"
"1786","777","be7db0ac-7759-11e4-adb6-57ce06b062da","6673","#377436","5735","6555","6145","A14.2.07.047"
"1787","777","be7db0ac-7759-11e4-adb6-57ce06b062da","6673","#4B5715","5735","6980","6358","A14.2.07.047"
"1788","779","be7db7c8-7759-11e4-adb6-57ce06b062da","6676","#D256CA","6985","7850","7418","A14.2.07.050"
"1789","779","be7db7c8-7759-11e4-adb6-57ce06b062da","6676","#39ACB8","6985","7850","7418","A14.2.07.050"
"1790","781","be7dbbb0-7759-11e4-adb6-57ce06b062da","6681","#A95B36","6985","7775","7380","A14.2.07.055"
"1791","781","be7dbbb0-7759-11e4-adb6-57ce06b062da","6681","#A1C1E8","6985","7775","7380","A14.2.07.055"
"1792","783","be7d731c-7759-11e4-adb6-57ce06b062da","6583","#2CB7E9","2225","2610","2418","A14.2.03.049"
"1793","783","be7d731c-7759-11e4-adb6-57ce06b062da","6583","#FA51D4","2225","2610","2418","A14.2.03.049"
"1794","719","be7c9ff0-7759-11e4-adb6-57ce06b062da","6305","#5D716F","2945","3050","2998","A14.2.00.029"
"1795","786","be7e9daa-7759-11e4-adb6-57ce06b062da","6921","#E441AA","0570","0640","605","A15.2.04.024"
"1796","786","be7e9daa-7759-11e4-adb6-57ce06b062da","6921","#5CF40C","0570","0640","605","A15.2.04.024"
"1797","788","be78338e-7759-11e4-adb6-57ce06b062da","5212","#23FF3C","0570","0830","700","A14.1.03.009"
"1798","789","be7b84da-7759-11e4-adb6-57ce06b062da","6006","#9D2008","0395","0720","558","A14.1.09.136"
"1799","789","be7b84da-7759-11e4-adb6-57ce06b062da","6006","#A5A276","0385","0715","550","A14.1.09.136"
"1800","791","be7b082a-7759-11e4-adb6-57ce06b062da","5906","#64CC37","0420","0555","488","A14.1.08.949"
"1801","792","be7ba0b4-7759-11e4-adb6-57ce06b062da","6058","#0715B2","0345","0560","453","A14.1.09.272"
"1802","792","be7ba0b4-7759-11e4-adb6-57ce06b062da","6058","#F507D2","0350","0550","450","A14.1.09.272"
"1803","794","be7bce68-7759-11e4-adb6-57ce06b062da","6119","#B3E60B","0535","0565","550","A14.1.09.402"
"1804","794","be7bce68-7759-11e4-adb6-57ce06b062da","6119","#A466C0","0535","0575","555","A14.1.09.402"
"1805","796","be7bf438-7759-11e4-adb6-57ce06b062da","6167","#1A4FA1","0340","0530","435","A14.1.09.502"
"1806","796","be7bf438-7759-11e4-adb6-57ce06b062da","6167","#9659E3","0340","0530","435","A14.1.09.502"
"1807","798","be7c02f2-7759-11e4-adb6-57ce06b062da","6172","#A0D290","0390","0575","483","A14.1.09.507"
"1808","799","be79ccbc-7759-11e4-adb6-57ce06b062da","5632","#610F29","0455","0815","635","A14.1.07.001"
"1809","798","be7c02f2-7759-11e4-adb6-57ce06b062da","6172","#02D41B","0390","0590","490","A14.1.09.507"
"1810","801","be7c0a68-7759-11e4-adb6-57ce06b062da","6174","#EAF70C","0450","0595","523","A14.1.09.509"
"1811","802","be7c1346-7759-11e4-adb6-57ce06b062da","6176","#8E56F0","0450","0590","520","A14.1.09.511"
"1812","803","be7bde1c-7759-11e4-adb6-57ce06b062da","6138","#06CD8C","0395","0515","455","A14.1.09.421"
"1813","803","be7bde1c-7759-11e4-adb6-57ce06b062da","6138","#76FEEC","0395","0515","455","A14.1.09.421"
"1814","805","be7a66c2-7759-11e4-adb6-57ce06b062da","5716","#3E91F9","0400","0650","525","A14.1.08.101"
"1815","806","be7b7670-7759-11e4-adb6-57ce06b062da","5979","#D3DD1A","0095","0625","360","A14.1.09.110"
"1816","806","be7b7670-7759-11e4-adb6-57ce06b062da","5979","#679B9A","0095","0625","360","A14.1.09.110"
"1817","808","be7b7f26-7759-11e4-adb6-57ce06b062da","5995","#8A72B1","0110","0470","290","A14.1.09.123"
"1818","808","be7b7f26-7759-11e4-adb6-57ce06b062da","5995","#7D6AAC","0110","0450","280","A14.1.09.123"
"1819","810","be7b8246-7759-11e4-adb6-57ce06b062da","6001","#D3BD49","0205","0585","395","A14.1.09.132"
"1820","810","be7b8246-7759-11e4-adb6-57ce06b062da","6001","#AA726A","0205","0580","393","A14.1.09.132"
"1821","714","be77a5f4-7759-11e4-adb6-57ce06b062da","5087","#D90439","0835","3070","1953","A14.1.02.001"
"1822","813","be76cdf0-7759-11e4-adb6-57ce06b062da","4798","#fff",,,"0","A13.1.00.001"
"1823","814","be76d296-7759-11e4-adb6-57ce06b062da","4807","#A9A8BB","2705","3570","3138","A13.2.01.001"
"1824","815","be66f40c-7759-11e4-adb6-57ce06b062da","267","#fff",,,"0","A02.0.00.009"
"1825","816","be674498-7759-11e4-adb6-57ce06b062da","304","#fff",,,"0","A02.1.00.001"
"1826","817","be68b616-7759-11e4-adb6-57ce06b062da","765","#fff",,,"0","A02.2.00.001"
"1827","818","be690f26-7759-11e4-adb6-57ce06b062da","847","#fff",,,"0","A02.3.00.001"
"1828","819","be69252e-7759-11e4-adb6-57ce06b062da","889","#fff",,,"0","A02.4.00.001"
"1829","820","be699d42-7759-11e4-adb6-57ce06b062da","1021","#fff",,,"0","A02.5.00.001"
"1830","821","be699e78-7759-11e4-adb6-57ce06b062da","1023","#BFE411","3670","4625","4148","A02.5.01.001"
"1831","822","be6a1498-7759-11e4-adb6-57ce06b062da","1153","#6F077D","6200","7745","6973","A02.5.07.001"
"1832","823","be6a22a8-7759-11e4-adb6-57ce06b062da","1172","#EB793F","7655","7860","7758","A02.5.10.001"
"1833","823","be6a22a8-7759-11e4-adb6-57ce06b062da","1172","#4C47C6","7655","7860","7758","A02.5.10.001"
"1834","825","be6a2dac-7759-11e4-adb6-57ce06b062da","1193","#BAFB1F","7650","7950","7800","A02.5.11.001"
"1835","825","be6a2dac-7759-11e4-adb6-57ce06b062da","1193","#C2104A","7650","7950","7800","A02.5.11.001"
"1836","827","be6a3590-7759-11e4-adb6-57ce06b062da","1208","#996019","7800","7900","7850","A02.5.12.001"
"1837","827","be6a3590-7759-11e4-adb6-57ce06b062da","1208","#B8AFA0","7800","7905","7853","A02.5.12.001"
"1838","829","be6a3694-7759-11e4-adb6-57ce06b062da","1210","#CF4DD6","7855","8005","7930","A02.5.13.001"
"1839","829","be6a3694-7759-11e4-adb6-57ce06b062da","1210","#E27651","7880","8020","7950","A02.5.13.001"
"1840","831","be6a3716-7759-11e4-adb6-57ce06b062da","1211","#FE6612","7845","7965","7905","A02.5.14.001"
"1841","821","be699e78-7759-11e4-adb6-57ce06b062da","1023","#509B69","3635","4620","4128","A02.5.01.001"
"1842","831","be6a3716-7759-11e4-adb6-57ce06b062da","1211","#97D6D8","7885","7985","7935","A02.5.14.001"
"1843","834","be6a37a2-7759-11e4-adb6-57ce06b062da","1212","#055FFD","7855","7985","7920","A02.5.15.001"
"1844","834","be6a37a2-7759-11e4-adb6-57ce06b062da","1212","#535B68","7875","7995","7935","A02.5.15.001"
"1845","836","be6a3824-7759-11e4-adb6-57ce06b062da","1213","#90A911","7860","8015","7938","A02.5.16.001"
"1846","836","be6a3824-7759-11e4-adb6-57ce06b062da","1213","#D93B20","7860","8040","7950","A02.5.16.001"
"1847","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#8C2C71","7970","8240","8105","A02.5.17.001"
"1848","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#312CD4","7990","8265","8128","A02.5.17.001"
"1849","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#515AD0","7940","8270","8105","A02.5.17.001"
"1850","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#033F95","7975","8300","8138","A02.5.17.001"
"1851","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#1C2D7A","7985","8245","8115","A02.5.17.001"
"1852","843","be69e644-7759-11e4-adb6-57ce06b062da","1096","#8324A2","4215","6180","5198","A02.5.04.001"
"1853","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#3B2EC0","7985","8315","8150","A02.5.17.001"
"1854","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#9E7BD9","7970","8235","8103","A02.5.17.001"
"1855","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#66DF01","8025","8325","8175","A02.5.17.001"
"1856","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#26E778","7975","8270","8123","A02.5.17.001"
"1857","838","be6a3a2c-7759-11e4-adb6-57ce06b062da","1217","#8DE855","8025","8315","8170","A02.5.17.001"
"1858","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#50D344","8220","8355","8288","A02.5.18.002"
"1859","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#EA6756","8240","8390","8315","A02.5.18.002"
"1860","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#A18AE3","8245","8270","8258","A02.5.18.002"
"1861","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#688070","8275","8375","8325","A02.5.18.002"
"1862","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#25E184","8245","8270","8258","A02.5.18.002"
"1863","843","be69e644-7759-11e4-adb6-57ce06b062da","1096","#83E647","4200","6180","5190","A02.5.04.001"
"1864","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#21DADA","8280","8375","8328","A02.5.18.002"
"1865","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#1D936A","8220","8275","8248","A02.5.18.002"
"1866","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#2E5084","8285","8375","8330","A02.5.18.002"
"1867","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#8ED857","8250","8270","8260","A02.5.18.002"
"1868","849","be6a3dc4-7759-11e4-adb6-57ce06b062da","1224","#3F4829","8300","8385","8343","A02.5.18.002"
"1869","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#8FDFC6","8250","8340","8295","A02.5.18.003"
"1870","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#118667","8345","8415","8380","A02.5.18.003"
"1871","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#A800B1","8250","8325","8288","A02.5.18.003"
"1872","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#137042","8345","8415","8380","A02.5.18.003"
"1873","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#692F35","8250","8325","8288","A02.5.18.003"
"1874","865","be69fe04-7759-11e4-adb6-57ce06b062da","1125","#D39B45","5910","6110","6010","A02.5.05.001"
"1875","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#E67ABC","8350","8390","8370","A02.5.18.003"
"1876","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#0593DE","8260","8315","8288","A02.5.18.003"
"1877","860","be6a3e46-7759-11e4-adb6-57ce06b062da","1225","#687323","8340","8400","8370","A02.5.18.003"
"1878","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#F98413","8340","8430","8385","A02.5.18.004"
"1879","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#A63AFC","8370","8480","8425","A02.5.18.004"
"1880","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#529AB2","8330","8385","8358","A02.5.18.004"
"1881","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#AA5488","8370","8480","8425","A02.5.18.004"
"1882","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#5BD692","8285","8380","8333","A02.5.18.004"
"1883","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#CC3341","8370","8475","8423","A02.5.18.004"
"1884","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#E97C91","8285","8365","8325","A02.5.18.004"
"1885","865","be69fe04-7759-11e4-adb6-57ce06b062da","1125","#2AD516","5890","6110","6000","A02.5.05.001"
"1886","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#19B3B7","8370","8460","8415","A02.5.18.004"
"1887","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#000354","8305","8355","8330","A02.5.18.004"
"1888","869","be6a3ec8-7759-11e4-adb6-57ce06b062da","1226","#B2F57F","8390","8465","8428","A02.5.18.004"
"1889","880","be6a01f6-7759-11e4-adb6-57ce06b062da","1130","#7EC180","6155","7705","6930","A02.5.06.001"
